	age	household_position	household_size	prev_residence_place	citizenship	country_birth	edu_level	economic_status	cur_eco_activity	Marital_status
23580	6	1110	113	1	1	1	3	111	133	1
23581	8	1122	114	1	1	1	5	111	135	2
23582	7	1121	112	1	1	1	5	111	137	2
23583	11	1122	113	1	1	1	1	111	131	2
23584	6	1110	112	1	1	1	3	111	136	1
23585	7	1210	111	1	1	1	3	111	138	1
23586	10	1122	113	1	1	1	5	111	138	2
23587	11	1121	112	1	1	1	3	111	122	2
23588	7	1121	112	1	1	1	3	111	131	2
23589	10	1110	113	1	1	1	1	111	122	1
23590	7	1122	114	1	1	1	5	111	138	2
23591	7	1122	113	1	1	1	5	111	122	2
23592	7	1122	114	1	1	1	5	111	136	2
23593	11	1121	112	1	1	1	2	111	136	2
23594	10	1122	125	1	1	1	5	111	137	2
23595	9	1122	114	1	1	1	2	111	134	2
23596	8	1131	112	2	1	1	5	111	134	1
23597	10	1122	125	1	1	3	3	111	132	2
23598	8	1122	114	1	1	1	3	111	134	2
23599	5	1110	113	1	1	1	2	111	132	1
23600	11	1121	112	1	1	1	3	111	138	2
23601	9	1131	112	1	1	1	5	111	122	1
23602	9	1122	114	1	1	1	5	111	137	2
23603	5	1110	114	1	1	1	3	111	122	1
23604	7	1132	113	1	1	1	3	111	135	1
23605	9	1122	126	1	1	2	1	111	135	2
23606	5	1210	111	1	1	1	3	112	138	1
23607	4	1110	114	1	1	1	3	112	131	1
23608	7	1210	111	1	1	1	5	111	135	1
23609	5	1110	113	1	1	1	3	111	135	1
23610	8	1122	113	1	1	2	2	111	131	2
23611	7	1122	113	1	1	1	5	111	135	2
23612	6	1131	112	1	1	1	5	111	134	1
23613	7	1122	113	1	1	1	5	111	135	2
23614	7	1131	112	1	1	1	5	111	135	1
23615	8	1140	112	1	1	3	3	111	131	4
23616	12	1122	113	1	1	1	5	111	137	2
23617	9	1110	112	1	1	1	3	111	136	1
23618	8	1140	112	1	1	3	1	111	132	4
23619	7	1110	114	1	1	1	1	111	131	1
23620	9	1122	114	1	1	1	2	111	136	2
23621	10	1121	112	1	1	1	5	111	122	2
23622	10	1122	114	1	1	1	3	111	134	2
23623	11	1121	112	1	1	1	5	111	135	2
23624	4	1110	114	1	1	1	3	112	135	1
23625	7	1122	125	1	1	1	3	111	131	2
23626	9	1210	111	1	1	1	3	111	131	4
23627	7	1122	125	1	1	1	3	111	122	2
23628	6	1121	112	1	1	1	3	111	111	2
23629	9	1122	114	1	1	1	5	111	137	2
23630	8	1131	112	1	1	1	2	111	132	1
23631	9	1132	125	1	1	1	5	111	138	1
23632	5	1110	114	1	1	1	3	111	135	1
23633	12	1121	112	1	1	1	2	120	131	2
23634	10	1122	114	1	1	3	5	120	135	2
23635	5	1131	112	1	1	1	3	111	132	1
23636	10	1122	113	1	1	1	1	111	124	2
23637	9	1210	111	1	1	1	2	111	136	4
23638	4	1110	126	1	1	1	3	112	122	1
23639	8	1122	114	1	1	1	3	120	131	2
23640	10	1132	114	1	1	1	5	111	138	1
23641	6	1131	112	1	1	1	3	111	131	1
23642	10	1122	114	1	1	1	4	111	131	2
23643	11	1122	113	1	1	1	3	111	133	2
23644	8	1131	112	1	1	1	4	111	131	1
23645	8	1122	113	1	1	1	3	111	131	2
23646	9	1122	114	1	1	1	5	111	122	2
23647	6	1131	112	1	1	3	5	111	136	1
23648	11	1121	112	1	1	1	2	111	131	2
23649	11	1121	112	1	1	3	1	111	132	2
23650	8	1122	114	1	1	1	4	111	138	2
23651	8	1122	125	1	1	1	2	111	124	2
23652	8	1110	112	1	1	1	3	120	131	1
23653	8	1132	113	2	1	1	2	111	111	4
23654	6	1220	113	1	1	1	3	111	137	1
23655	5	1122	114	1	1	1	1	111	134	2
23656	10	1122	113	1	1	1	3	111	135	2
23657	8	1220	112	1	1	1	5	111	137	1
23658	10	1122	113	1	1	1	3	111	131	2
23659	9	1122	125	1	1	1	3	111	122	2
23660	9	1122	114	1	1	1	5	111	122	2
23661	9	1121	112	1	1	1	5	111	122	2
23662	5	1110	113	1	1	1	5	111	122	1
23663	5	1110	113	1	1	1	3	111	138	1
23664	10	1122	114	1	1	1	3	111	122	2
23665	9	1140	113	1	1	1	3	111	138	4
23666	11	1122	114	1	1	1	5	111	135	2
23667	8	1122	114	1	1	1	5	111	122	2
23668	7	1132	113	1	1	1	5	111	133	1
23669	10	1140	112	1	1	1	5	111	138	1
23670	6	1122	114	1	1	1	5	111	122	2
23671	9	1122	114	1	1	1	4	111	131	2
23672	9	1122	113	1	1	1	3	111	131	2
23673	10	1121	112	1	1	1	3	120	135	2
23674	12	1210	111	1	1	1	3	111	139	4
23675	8	1132	113	1	1	1	5	111	139	1
23676	10	1122	114	1	1	1	1	111	131	2
23677	7	1122	114	1	1	1	5	111	135	2
23678	8	1131	112	1	1	1	5	111	138	1
23679	11	1122	114	1	1	1	3	111	137	2
23680	8	1122	114	1	1	1	3	120	122	2
23681	7	1131	112	1	1	1	4	111	131	4
23682	11	1122	113	1	1	1	1	111	131	2
23683	8	1122	114	1	1	1	3	120	131	2
23684	8	1210	111	1	1	1	3	111	124	1
23685	9	1122	113	1	1	1	3	111	138	2
23686	11	1121	112	1	1	1	1	111	131	2
23687	12	1121	112	1	1	1	2	120	131	2
23688	10	1122	114	1	1	1	5	111	137	2
23689	11	1122	114	1	1	1	3	111	138	2
23690	11	1121	112	1	1	1	4	111	135	2
23691	5	1131	112	2	1	1	3	111	135	1
23692	13	1121	112	1	1	1	2	120	131	2
23693	4	1110	126	1	1	1	2	111	131	1
23694	9	1122	114	1	1	1	2	111	135	2
23695	7	1122	114	2	1	1	5	111	136	2
23696	11	1132	125	1	1	1	2	111	137	1
23697	9	1110	112	1	1	1	3	120	131	1
23698	7	1132	113	1	1	1	1	111	131	1
23699	9	1122	114	1	1	3	2	111	136	2
23700	8	1131	112	1	1	1	5	111	136	1
23701	8	1122	114	1	1	1	3	111	131	2
23702	10	1131	112	1	1	1	2	111	132	4
23703	6	1131	112	1	1	1	5	111	135	4
23704	9	1122	114	1	1	1	2	111	135	2
23705	8	1140	112	1	1	1	3	111	136	4
23706	5	1110	114	1	1	1	2	111	135	1
23707	8	1132	113	1	1	1	2	111	138	4
23708	13	1121	112	1	1	1	3	111	122	2
23709	8	1122	114	1	1	1	5	111	136	2
23710	9	1122	125	1	1	1	5	111	137	2
23711	10	1122	114	1	1	1	2	111	138	2
23712	11	1121	112	1	1	1	3	111	122	2
23713	9	1122	114	1	1	1	2	111	135	2
23714	11	1121	112	1	1	1	3	111	122	2
23715	6	1121	112	2	1	3	2	111	136	2
23716	9	1122	113	1	1	1	5	111	131	2
23717	5	1110	125	1	1	1	3	112	135	1
23718	9	1220	113	1	1	1	5	111	137	1
23719	9	1122	114	1	1	1	3	111	131	2
23720	11	1121	112	1	1	1	2	111	131	2
23721	8	1210	111	1	1	1	1	120	131	1
23722	11	1122	113	1	1	1	3	111	131	2
23723	13	1121	112	1	1	1	5	111	137	2
23724	13	1210	111	1	1	1	2	111	137	4
23725	11	1121	112	1	1	1	3	111	122	2
23726	10	1122	125	1	1	1	5	111	138	2
23727	11	1122	113	1	1	1	5	111	136	2
23728	9	1122	125	1	1	1	3	111	136	2
23729	6	1121	112	1	1	1	3	111	132	2
23730	4	1110	114	1	1	1	2	112	131	1
23731	9	1132	114	1	1	1	5	111	137	1
23732	8	1122	114	1	1	1	3	111	138	2
23733	12	1122	113	1	1	1	3	111	122	2
23734	7	1140	112	1	1	1	2	111	135	1
23735	7	1122	113	1	1	1	5	111	135	2
23736	8	1122	114	1	1	1	3	111	138	2
23737	12	1220	114	1	1	1	5	111	137	2
23738	5	1131	112	1	1	1	3	111	139	1
23739	10	1131	112	1	1	1	3	111	135	4
23740	11	1210	111	1	1	1	1	111	135	3
23741	8	1210	111	1	1	1	3	111	131	1
23742	11	1121	112	1	1	1	5	120	124	2
23743	12	1121	112	1	1	1	5	111	137	2
23744	10	1121	112	1	1	1	5	111	138	2
23745	9	1122	126	1	1	1	3	111	134	2
23746	9	1210	111	1	1	1	3	111	132	1
23747	4	1110	114	1	1	1	3	111	131	1
23748	6	1140	112	1	1	1	3	111	138	1
23749	9	1122	114	1	1	1	3	111	131	2
23750	6	1121	112	1	1	1	1	111	131	2
23751	13	1121	112	1	1	1	3	120	131	2
23752	11	1132	114	1	2	3	3	111	122	2
23753	5	1121	112	1	1	1	1	111	131	2
23754	6	1110	114	1	1	1	4	120	111	1
23755	4	1110	114	1	1	1	2	112	131	1
23756	11	1122	113	1	1	1	2	111	139	2
23757	12	1132	113	1	1	1	2	111	124	3
23758	9	1140	112	1	1	1	2	111	131	4
23759	6	1210	111	1	1	1	3	111	131	1
23760	8	1132	114	1	1	3	3	111	138	1
23761	4	1110	114	1	1	1	1	112	131	1
23762	10	1122	126	1	1	1	3	111	122	2
23763	12	1121	112	1	1	1	3	120	139	2
23764	11	1122	125	1	1	1	5	111	138	2
23765	4	1110	125	1	1	1	3	112	135	1
23766	5	1110	113	1	1	1	3	111	122	1
23767	4	1110	113	1	1	1	2	111	131	1
23768	11	1122	113	1	1	1	3	111	122	2
23769	8	1122	114	1	1	3	1	120	133	2
23770	4	1110	114	1	1	1	3	111	138	1
23771	11	1122	113	1	1	1	1	111	131	2
23772	5	1110	112	1	1	1	3	111	135	1
23773	5	1121	112	1	1	1	3	111	138	2
23774	7	1122	114	1	1	1	3	111	111	2
23775	12	1122	113	1	1	1	2	111	135	2
23776	8	1122	114	1	1	1	2	111	134	2
23777	7	1122	125	1	1	1	3	111	134	2
23778	8	1110	113	1	1	1	1	111	131	1
23779	4	1110	114	1	1	1	1	112	131	1
23780	10	1121	112	1	1	1	5	111	139	2
23781	7	1122	125	1	1	1	3	120	111	2
23782	7	1121	112	1	1	3	3	111	122	2
23783	11	1122	114	1	1	1	5	111	137	2
23784	9	1122	113	1	1	1	3	111	122	2
23785	8	1132	114	1	1	1	5	111	134	1
23786	9	1210	111	1	1	1	3	111	133	1
23787	9	1122	125	1	1	1	3	111	131	2
23788	11	1122	113	1	1	1	4	111	131	2
23789	9	1210	111	1	1	1	5	111	137	1
23790	8	1122	125	1	1	1	2	111	138	2
23791	10	1122	114	1	1	1	3	111	138	2
23792	11	1121	112	1	1	1	3	111	138	2
23793	5	1121	112	1	3	3	1	111	135	2
23794	5	1131	113	1	1	1	1	111	135	1
23795	6	1131	112	1	1	3	5	111	135	1
23796	7	1131	112	1	1	1	3	111	131	1
23797	10	1121	112	1	1	1	2	111	136	2
23798	8	1131	112	1	1	1	5	111	135	1
23799	8	1122	125	1	1	1	5	111	136	2
23800	11	1121	112	1	1	1	5	111	135	2
23801	6	1131	112	1	1	1	5	111	135	1
23802	9	1121	112	1	1	1	2	111	135	2
23803	6	1210	111	1	1	1	5	111	133	1
23804	8	1122	125	1	1	1	3	111	124	2
23805	7	1122	114	1	1	1	3	111	134	2
23806	8	1220	113	1	1	1	3	111	136	1
23807	10	1122	114	1	1	1	5	111	135	2
23808	10	1210	111	1	1	1	3	111	138	4
23809	10	1122	114	1	1	1	5	111	135	2
23810	9	1122	114	1	1	1	3	111	124	2
23811	6	1131	112	1	1	1	3	111	131	1
23812	9	1121	112	1	1	1	2	111	133	2
23813	10	1140	113	1	1	1	3	111	122	4
23814	6	1210	111	1	1	1	5	111	138	1
23815	8	1122	114	1	1	1	5	111	122	2
23816	7	1132	114	1	1	1	5	111	131	1
23817	11	1121	112	1	1	1	2	111	138	2
23818	9	1122	114	1	1	3	2	111	131	2
23819	7	1132	113	1	1	1	3	120	131	1
23820	10	1122	113	1	1	1	3	111	122	2
23821	6	1131	112	1	1	1	3	111	136	1
23822	4	1110	125	1	1	1	2	111	139	1
23823	11	1121	112	1	1	1	5	120	135	2
23824	10	1122	126	2	1	1	5	111	131	2
23825	6	1122	113	1	1	1	2	111	122	2
23826	4	1110	113	1	1	1	2	112	138	1
23827	12	1210	111	1	1	1	5	111	135	4
23828	8	1122	125	1	1	1	3	111	124	2
23829	8	1122	114	1	1	1	2	111	131	2
23830	9	1122	125	1	1	1	2	120	111	2
23831	4	1110	114	1	1	1	2	112	138	1
23832	5	1110	114	1	1	1	5	112	137	1
23833	9	1122	114	1	1	1	2	111	122	2
23834	8	1122	113	1	1	2	1	111	135	2
23835	6	1121	112	1	1	1	3	111	134	2
23836	5	1110	114	1	1	1	3	111	135	1
23837	8	1122	114	1	1	1	5	111	136	2
23838	6	1121	112	1	1	1	3	111	138	2
23839	6	1131	112	1	1	1	3	111	138	1
23840	5	1131	112	1	1	1	3	111	122	1
23841	4	1110	114	1	1	1	2	112	132	1
23842	12	1121	112	1	1	1	1	120	131	2
23843	9	1122	125	1	1	1	2	111	131	2
23844	9	1122	114	1	1	3	3	111	137	2
23845	4	1220	114	2	1	1	3	112	132	1
23846	4	1110	114	1	1	1	1	112	122	1
23847	9	1122	126	1	1	1	5	111	138	2
23848	5	1110	113	1	1	3	2	111	132	1
23849	10	1210	111	1	1	1	3	111	122	1
23850	11	1122	126	1	1	1	2	120	111	2
23851	9	1122	114	1	1	1	4	111	138	2
23852	6	1121	112	1	1	1	5	111	138	2
23853	10	1210	111	1	1	1	3	111	137	1
23854	11	1122	114	1	1	1	3	111	122	2
23855	6	1121	112	1	1	1	5	111	135	2
23856	7	1121	112	1	1	1	3	111	134	2
23857	7	1122	125	1	1	1	3	111	122	2
23858	9	1122	125	1	1	1	3	111	135	2
23859	8	1122	114	1	1	1	3	111	135	2
23860	8	1121	112	1	1	1	5	111	138	2
23861	9	1110	113	1	1	1	5	111	135	1
23862	7	1210	111	1	1	1	5	111	137	4
23863	9	1122	126	1	1	1	3	111	138	2
23864	6	1122	113	1	1	1	3	111	138	2
23865	8	1121	112	1	1	1	3	111	124	2
23866	9	1122	126	1	1	1	3	111	137	2
23867	8	1122	114	1	1	2	5	120	135	2
23868	7	1122	114	1	1	1	3	111	133	2
23869	5	1110	113	1	1	1	3	111	138	1
23870	11	1121	112	1	1	1	2	111	131	2
23871	7	1121	112	1	1	1	3	111	135	2
23872	9	1122	114	1	1	1	5	120	135	2
23873	13	1121	112	1	1	1	2	111	131	2
23874	7	1122	113	1	1	1	4	111	136	2
23875	4	1110	114	1	1	1	2	112	131	1
23876	12	1121	112	1	1	3	5	111	136	2
23877	7	1210	111	1	1	1	3	111	122	1
23878	11	1122	113	1	1	1	3	111	135	2
23879	9	1140	114	1	1	1	3	111	138	4
23880	6	1131	112	1	1	1	3	111	136	1
23881	9	1122	114	1	1	1	5	111	137	2
23882	11	1121	112	1	1	1	2	111	136	2
23883	9	1122	114	1	1	1	4	111	138	2
23884	10	1122	125	1	1	1	3	111	131	2
23885	11	1122	114	1	1	1	5	120	138	2
23886	8	1131	112	1	1	1	5	111	133	1
23887	9	1122	114	1	1	1	3	111	138	2
23888	11	1121	112	1	1	1	5	111	137	2
23889	11	1122	113	1	1	1	3	111	124	2
23890	9	1121	112	1	1	1	5	111	137	2
23891	14	1210	111	1	1	1	1	111	122	2
23892	4	1110	125	1	1	1	3	111	133	1
23893	8	1122	113	1	1	1	2	111	132	2
23894	9	1122	114	1	1	1	3	111	131	2
23895	5	1121	112	1	1	1	3	120	135	2
23896	6	1131	112	1	1	1	5	111	131	1
23897	12	1121	112	1	1	1	5	111	137	2
23898	6	1110	112	1	1	1	5	111	138	1
23899	7	1131	112	1	1	1	3	111	135	1
23900	10	1122	114	1	1	3	5	111	122	2
23901	7	1122	113	1	1	1	3	111	135	2
23902	9	1131	112	1	1	1	5	111	136	1
23903	10	1122	126	2	1	1	5	111	135	2
23904	8	1122	114	1	1	1	2	111	131	2
23905	9	1122	114	1	1	1	5	111	137	2
23906	5	1210	111	1	1	1	5	111	131	1
23907	8	1122	125	1	1	1	3	111	131	2
23908	6	1140	112	1	1	1	3	111	138	1
23909	11	1121	112	1	1	1	1	111	135	2
23910	9	1122	114	1	1	1	2	111	111	2
23911	12	1121	112	1	1	3	5	111	137	2
23912	12	1121	112	1	1	1	1	111	135	2
23913	10	1122	125	1	1	1	5	120	135	2
23914	8	1131	112	1	1	1	3	111	133	1
23915	7	1132	113	2	1	1	3	111	132	1
23916	9	1122	113	1	1	1	5	111	137	2
23917	8	1122	114	1	1	1	3	120	131	2
23918	11	1121	112	1	1	1	2	111	131	2
23919	10	1122	125	1	1	1	3	111	131	2
23920	8	1122	114	1	1	1	3	111	131	2
23921	11	1121	112	1	1	1	3	111	124	2
23922	10	1140	112	1	1	1	4	111	122	4
23923	8	1122	114	1	1	1	3	111	134	2
23924	11	1121	112	1	1	1	3	111	136	2
23925	8	1122	114	1	1	1	3	111	136	2
23926	10	1210	111	1	1	1	3	111	136	1
23927	11	1132	113	1	1	1	5	111	136	4
23928	10	1122	126	1	1	1	3	111	122	2
23929	10	1122	113	1	1	2	1	111	122	2
23930	6	1210	111	1	1	1	3	112	131	1
23931	4	1110	114	1	1	1	2	112	131	1
23932	4	1110	114	1	1	1	2	112	132	1
23933	11	1122	113	1	1	1	5	111	137	2
23934	13	1122	113	1	1	1	2	120	111	2
23935	5	1121	112	1	3	3	1	111	122	2
23936	7	1132	114	1	1	1	3	111	138	1
23937	8	1122	113	1	1	3	1	111	135	2
23938	8	1132	113	1	1	1	3	111	139	4
23939	4	1110	114	1	1	1	2	111	131	1
23940	7	1140	113	1	1	2	3	111	122	4
23941	11	1121	112	1	1	1	1	111	124	2
23942	5	1210	111	1	1	1	4	111	131	1
23943	5	1110	114	1	1	1	3	112	133	1
23944	11	1121	112	1	1	1	3	111	131	2
23945	12	1121	112	1	1	1	3	111	122	2
23946	11	1121	112	1	1	1	3	111	138	2
23947	11	1122	114	1	1	1	5	111	137	2
23948	8	1210	111	1	1	1	5	111	137	1
23949	10	1121	113	1	1	1	3	111	135	2
23950	11	1121	112	1	1	1	3	111	122	2
23951	8	1122	114	2	1	1	4	111	135	2
23952	11	1121	112	1	1	1	2	111	131	2
23953	8	1122	114	1	1	1	5	111	139	2
23954	6	1220	113	1	1	3	4	112	138	2
23955	10	1122	114	1	1	1	5	111	136	2
23956	11	1122	113	1	1	1	5	111	133	2
23957	5	1110	114	1	1	1	3	111	135	1
23958	8	1140	113	1	1	1	5	111	137	4
23959	6	1210	111	1	1	1	5	111	135	1
23960	11	1121	112	1	1	1	2	111	137	2
23961	11	1210	111	1	1	1	3	111	138	4
23962	7	1122	125	1	1	2	2	120	131	2
23963	5	1131	112	1	1	1	3	112	135	1
23964	8	1122	114	1	1	1	5	111	135	2
23965	7	1122	114	1	1	2	3	111	122	2
23966	9	1122	126	1	1	1	2	111	122	2
23967	11	1122	113	1	1	1	5	120	135	2
23968	8	1132	113	1	1	1	5	111	138	1
23969	9	1122	125	1	1	1	5	111	137	2
23970	7	1122	113	1	1	1	3	111	138	2
23971	10	1210	111	1	1	1	5	111	137	1
23972	10	1122	114	1	1	1	2	111	136	2
23973	7	1220	112	1	1	1	2	111	135	1
23974	7	1122	114	1	1	1	3	111	138	2
23975	7	1122	113	1	1	1	3	111	131	2
23976	9	1122	113	1	1	1	5	111	136	2
23977	6	1110	113	1	1	1	2	111	132	1
23978	9	1122	125	1	1	1	3	120	135	2
23979	8	1122	125	1	1	1	3	111	124	2
23980	5	1131	112	1	1	1	3	111	132	1
23981	11	1122	113	1	1	1	1	111	135	2
23982	11	1131	112	1	1	1	1	111	122	1
23983	10	1122	113	1	1	1	5	111	136	2
23984	10	1140	113	2	1	3	2	111	135	1
23985	9	1122	114	1	1	1	2	111	122	2
23986	11	1210	111	1	1	1	5	111	137	1
23987	7	1140	112	1	1	1	3	111	137	4
23988	9	1122	114	1	1	1	1	120	132	2
23989	9	1122	114	1	1	1	5	111	134	2
23990	6	1131	112	1	1	1	3	111	138	1
23991	11	1122	113	1	1	1	5	111	137	2
23992	11	1121	112	1	1	1	5	111	134	2
23993	11	1122	113	1	1	1	2	111	122	2
23994	4	1110	114	1	1	1	2	112	131	1
23995	5	1122	113	1	1	1	3	120	131	2
23996	9	1122	114	1	1	1	5	111	131	2
23997	11	1121	112	1	1	1	3	120	132	2
23998	7	1122	114	1	1	1	5	111	138	2
23999	6	1110	113	1	1	1	3	111	131	1
24000	7	1121	112	1	1	1	5	111	131	2
24001	10	1122	125	1	1	1	5	111	136	2
24002	9	1122	125	1	1	1	3	111	136	2
24003	10	1122	113	1	1	1	1	111	131	2
24004	11	1122	113	1	1	1	3	111	136	2
24005	9	1132	113	1	1	1	3	111	122	1
24006	10	1122	125	1	1	1	2	111	136	2
24007	4	1110	114	1	1	1	1	111	131	1
24008	12	1210	111	1	1	1	3	111	135	4
24009	10	1122	114	1	1	1	3	111	131	2
24010	12	1121	112	1	1	1	3	111	131	2
24011	5	1110	125	1	1	1	3	112	133	1
24012	6	1110	114	1	1	1	3	111	135	1
24013	12	1210	111	1	1	1	5	111	137	4
24014	10	1122	114	1	1	1	5	111	137	2
24015	5	1210	111	1	1	1	2	111	135	1
24016	10	1122	114	1	1	1	3	111	138	2
24017	4	1110	114	1	1	1	3	112	132	1
24018	9	1140	113	1	1	1	2	111	135	4
24019	8	1122	114	1	1	1	2	111	131	2
24020	6	1210	111	1	1	1	2	111	134	1
24021	8	1121	112	1	1	1	3	111	138	2
24022	5	1110	125	1	1	1	2	112	133	1
24023	8	1122	125	1	1	1	5	111	133	2
24024	5	1110	113	1	1	1	2	112	135	1
24025	8	1122	125	1	1	2	5	111	122	2
24026	9	1122	126	1	1	1	3	111	137	2
24027	4	1110	114	1	1	1	2	112	133	1
24028	9	1122	125	1	1	1	5	111	135	2
24029	9	1210	111	1	1	1	3	111	138	1
24030	9	1122	114	1	1	3	5	111	122	2
24031	9	1121	112	1	1	1	3	111	136	2
24032	7	1121	112	1	1	1	3	111	138	2
24033	5	1210	111	2	1	1	3	112	133	1
24034	11	1122	113	1	1	1	2	111	135	2
24035	7	1122	125	1	1	1	3	111	111	2
24036	5	1210	111	1	1	1	5	112	122	1
24037	5	1110	114	1	1	1	3	111	131	1
24038	11	1122	113	1	1	1	2	111	131	2
24039	11	1121	112	1	2	2	1	111	137	2
24040	10	1122	114	1	1	1	5	111	137	2
24041	5	1131	112	1	1	1	3	111	131	1
24042	11	1122	113	1	1	3	5	111	122	2
24043	11	1140	112	1	1	1	5	111	137	4
24044	7	1122	114	1	1	2	2	111	135	2
24045	11	1121	112	1	1	1	5	120	139	2
24046	11	1122	113	1	1	1	3	111	124	2
24047	7	1131	112	1	1	1	3	111	133	1
24048	9	1122	125	1	1	2	5	111	122	2
24049	11	1210	111	1	1	1	3	111	138	1
24050	8	1122	113	1	1	1	5	111	131	2
24051	10	1122	125	1	1	1	3	111	132	2
24052	11	1122	126	1	1	1	1	120	111	2
24053	10	1132	114	1	1	1	5	111	135	1
24054	4	1110	114	1	1	1	2	112	135	1
24055	10	1122	114	1	1	1	3	111	138	2
24056	12	1122	113	1	1	1	5	111	122	2
24057	7	1122	114	1	1	1	2	111	122	2
24058	11	1121	112	1	1	1	3	111	122	2
24059	8	1131	112	1	1	2	5	111	131	1
24060	12	1121	112	1	1	1	2	111	133	2
24061	4	1110	114	1	1	2	2	112	131	1
24062	7	1122	113	1	1	1	3	111	136	2
24063	6	1210	111	1	1	1	5	112	139	1
24064	4	1110	114	1	1	1	3	111	122	1
24065	6	1131	112	1	2	2	5	111	137	1
24066	6	1210	111	1	1	1	5	111	139	1
24067	9	1122	126	1	1	1	5	111	135	2
24068	13	1121	112	1	1	1	5	120	137	2
24069	8	1121	112	1	1	1	3	111	133	2
24070	10	1122	114	1	1	1	1	111	122	2
24071	10	1122	114	1	1	1	4	111	136	2
24072	5	1110	114	1	1	1	3	111	131	1
24073	8	1210	111	1	1	1	3	111	138	1
24074	7	1122	114	1	1	1	5	111	137	2
24075	8	1122	126	1	3	3	1	111	132	2
24076	8	1122	113	1	1	1	2	111	131	2
24077	6	1131	112	1	1	1	2	111	132	1
24078	11	1122	114	1	1	1	2	111	122	2
24079	9	1140	113	1	1	1	4	111	134	3
24080	8	1122	125	1	1	1	5	111	136	2
24081	11	1121	112	1	1	1	3	111	132	2
24082	8	1131	112	2	1	1	3	111	133	1
24083	4	1110	114	1	1	1	1	111	139	1
24084	11	1122	114	1	1	1	3	111	131	2
24085	10	1122	113	1	1	1	5	111	137	2
24086	12	1121	112	1	1	1	3	111	133	2
24087	9	1132	114	1	1	1	5	111	138	4
24088	8	1122	114	1	1	1	2	111	138	2
24089	11	1121	112	1	1	1	1	111	131	2
24090	11	1210	111	1	1	1	5	111	137	4
24091	8	1122	113	1	1	1	3	111	139	2
24092	8	1122	114	1	2	2	3	111	138	2
24093	13	1210	111	1	1	1	2	120	131	3
24094	10	1122	114	1	1	1	5	111	137	2
24095	5	1110	114	1	1	1	3	112	134	1
24096	15	1210	111	1	1	1	1	120	132	4
24097	9	1122	114	1	1	1	3	111	139	2
24098	11	1122	125	1	1	1	5	111	137	2
24099	6	1122	114	1	1	1	1	111	135	2
24100	7	1122	113	1	1	1	5	111	135	2
24101	5	1210	111	1	1	1	3	111	133	4
24102	6	1110	114	1	1	1	3	111	135	1
24103	11	1122	125	1	1	1	3	111	137	2
24104	9	1122	114	1	1	1	3	120	111	2
24105	11	1122	125	1	1	1	3	111	122	2
24106	5	1210	111	1	1	1	3	111	135	1
24107	4	1131	112	2	1	1	3	112	135	1
24108	10	1122	113	1	1	1	3	111	135	2
24109	6	1122	113	1	1	1	5	120	139	2
24110	9	1132	113	1	1	3	3	111	136	4
24111	11	1122	125	1	1	1	3	111	122	2
24112	9	1122	113	1	1	1	2	111	122	2
24113	10	1122	125	1	1	1	5	111	137	2
24114	11	1121	112	1	1	1	4	111	131	2
24115	5	1110	114	1	1	1	3	111	134	1
24116	10	1210	111	1	1	1	5	111	137	1
24117	11	1122	114	1	1	1	2	111	124	2
24118	6	1122	113	1	1	1	5	111	137	2
24119	11	1122	114	1	1	1	2	111	135	2
24120	5	1110	114	1	1	1	3	111	131	1
24121	7	1122	114	1	1	1	5	111	135	2
24122	11	1122	114	1	1	1	5	111	137	2
24123	10	1122	114	1	1	1	3	111	138	2
24124	7	1210	111	2	1	1	5	111	131	2
24125	11	1122	113	1	1	1	3	111	131	2
24126	10	1210	111	1	2	3	1	111	131	4
24127	5	1131	112	1	1	1	3	111	122	1
24128	8	1131	112	1	1	1	2	111	131	4
24129	6	1131	112	1	1	1	5	111	138	1
24130	5	1210	111	1	1	1	3	111	131	1
24131	7	1140	112	1	1	1	5	111	138	4
24132	12	1122	113	1	1	1	1	111	124	2
24133	7	1131	112	1	1	1	5	111	139	1
24134	9	1122	114	1	1	3	1	111	131	2
24135	6	1131	112	1	1	1	5	111	131	1
24136	6	1131	112	1	1	1	5	111	139	1
24137	10	1140	112	1	1	3	0	111	132	1
24138	9	1122	114	1	1	1	3	111	124	2
24139	7	1122	113	1	1	1	5	111	137	2
24140	6	1121	112	1	1	1	5	111	136	2
24141	9	1122	114	1	1	3	5	111	131	2
24142	10	1122	114	1	1	1	5	111	137	2
24143	9	1131	112	1	1	3	3	111	138	1
24144	8	1140	112	1	1	1	3	111	135	4
24145	7	1131	112	2	1	1	5	111	135	1
24146	9	1140	113	1	1	1	4	111	135	4
24147	14	1122	113	1	1	1	1	111	131	2
24148	4	1110	114	1	1	1	2	112	139	1
24149	7	1121	112	1	1	1	5	111	136	2
24150	12	1122	114	1	1	1	2	120	111	2
24151	14	1122	113	1	1	1	5	111	135	2
24152	9	1122	126	1	1	1	5	111	133	2
24153	13	1121	112	1	1	1	1	120	132	2
24154	5	1110	113	1	1	1	3	111	131	1
24155	6	1210	111	1	1	1	3	111	138	1
24156	7	1122	114	1	1	1	3	111	138	2
24157	12	1121	112	1	1	3	3	111	136	2
24158	11	1122	113	1	1	1	5	111	138	2
24159	10	1122	114	1	1	1	3	120	135	2
24160	6	1131	112	1	1	1	5	111	131	1
